date,dungeon,result,time,mana,crystal,energy,drop,grade,sell_value,set,efficiency,slot,rarity,main_stat,prefix_stat,sub1,sub2,sub3,sub4,team1,team2,team3,team4,team5
2017-10-11 14:52,"Dragon's Lair B10",Win,1:49,4370,0,1,Rune,5*,6800,Focus,45.13,5,Rare,HP +270,ATK +11,Accuracy 4%,HP 5%,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-11 14:58,"Dragon's Lair B10",Win,2:23,4695,0,4,Rune,5*,10115,Shield,40.31,6,Rare,HP +270,,ATK 4%,Accuracy 4%,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-11 15:03,"Dragon's Lair B10",Win,2:16,4620,0,0,Rune,5*,12240,Shield,46.55,4,Rare,ATK +15,CRI Dmg 5%,CRI Rate 5%,Accuracy 6%,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-11 15:06,"Dragon's Lair B10",Win,1:47,4036,0,2,Rune,6*,25677,Violent,49.42,4,Rare,ATK 11%,HP +204,Resistance 5%,ATK +15,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-11 15:29,"Dragon's Lair B10",Win,1:52,4026,0,0,Symbol of Transcendance x11,,,,,,,,,,,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-11 15:32,"Dragon's Lair B10",Win,1:57,4264,0,0,Rune,5*,9520,Shield,40.31,5,Rare,HP +270,,DEF 4%,HP 4%,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-11 15:39,"Dragon's Lair B10",Lost,3:09,519,0,3,,,,,,,,,,,,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-11 15:46,"Dragon's Lair B10",Lost,2:29,999,0,1,,,,,,,,,,,,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-11 15:48,"Dragon's Lair B10",Win,2:19,4185,0,2,Rune,5*,10710,Shield,39.36,4,Rare,ATK +15,,DEF 5%,CRI Rate 4%,,,Veromos,Belladeon,Galleon,Taor,Verdehile
2017-10-12 10:22,Necropolis B10,Win,1:51,4483,0,0,Rune,5*,9520,Will,42.09,5,Rare,HP +270,,Resistance 5%,Accuracy 5%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 10:24,Necropolis B10,Win,2:04,3262,0,0,Rune Piece x10,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 10:28,Necropolis B10,Win,2:19,3669,0,2,Rune,5*,13600,Rage,45.66,2,Rare,HP +270,,Accuracy 7%,DEF 7%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 10:30,Necropolis B10,Win,1:55,4137,0,3,Rune,5*,12240,Nemesis,52.13,5,Hero,HP +270,CRI Dmg 4%,Resistance 6%,ATK 4%,SPD +5,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 10:34,Necropolis B10,Win,2:35,3916,0,1,Rune,5*,9520,Vampire,42.09,5,Rare,HP +270,,DEF +11,ATK +14,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 10:41,Necropolis B10,Win,2:10,3890,0,2,Rune,5*,13005,Will,47.76,6,Hero,HP 8%,ATK +14,CRI Dmg 5%,HP +209,CRI Rate 4%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 10:48,Necropolis B10,Win,2:23,3830,1,1,Rune,5*,12920,Will,39.96,1,Rare,ATK +15,ATK 4%,Resistance 3%,CRI Rate 3%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 10:51,Necropolis B10,Win,2:12,3970,0,2,Symbol of Chaos x10,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 10:55,Necropolis B10,Win,2:51,4062,0,1,Symbol of Chaos x12,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 11:04,Necropolis B10,Win,2:19,3933,0,0,Rune,5*,11305,Vampire,42.63,1,Rare,ATK +15,,Accuracy 7%,Resistance 7%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 11:07,Necropolis B10,Win,2:15,3430,0,2,Symbol of Transcendance x6,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 11:09,Necropolis B10,Win,2:06,3651,0,0,Rune,5*,13600,Destroy,50.54,5,Legendary,HP +270,,SPD +4,CRI Rate 4%,DEF +12,Accuracy 4%,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 11:14,Necropolis B10,Win,2:04,3647,0,1,Rune,5*,13600,Rage,47.63,5,Hero,HP +270,ATK +8,CRI Rate 3%,SPD +3,ATK 5%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 11:17,Necropolis B10,Win,2:25,4001,0,0,Rune,5*,12920,Will,42.53,1,Rare,ATK +15,Resistance 4%,ATK 4%,HP +276,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 11:20,Necropolis B10,Win,1:59,3791,0,2,Rune,5*,12240,Rage,47.98,5,Rare,HP +270,Accuracy 7%,DEF +12,ATK +12,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 11:22,Necropolis B10,Win,1:51,3758,0,1,Mystical Scroll,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 11:25,Necropolis B10,Win,2:24,3841,0,1,Rune Piece x8,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:08,Necropolis B10,Win,2:58,3667,0,0,Rune,5*,11305,Nemesis,40.94,1,Rare,ATK +15,,SPD +5,HP +255,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:11,Necropolis B10,Win,2:22,3702,0,2,Rune,5*,14450,Rage,46.48,6,Hero,HP 8%,CRI Rate 3%,Accuracy 5%,CRI Dmg 4%,HP +286,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:19,Necropolis B10,Win,2:19,4264,0,3,Rainbowmon 3,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:23,Necropolis B10,Win,1:53,3777,0,1,Rune,5*,15300,Rage,42.08,2,Rare,ATK +15,DEF +15,SPD +4,HP +96,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:26,Necropolis B10,Win,2:10,3328,0,0,Rune,5*,13600,Vampire,42.19,2,Hero,DEF 8%,,HP +197,Resistance 4%,CRI Rate 5%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:29,Necropolis B10,Win,2:18,4112,0,0,Rune,5*,12920,Will,41.74,1,Hero,ATK +15,,HP 6%,Accuracy 3%,CRI Rate 3%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:39,Necropolis B10,Win,2:34,4004,0,1,Rune,5*,14535,Destroy,48.85,1,Hero,ATK +15,HP +217,SPD +4,Resistance 4%,ATK 7%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:55,Necropolis B10,Win,2:05,4045,0,1,Rune,6*,24092,Will,52.25,1,Rare,ATK +22,SPD +5,CRI Dmg 6%,Resistance 5%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 13:58,Necropolis B10,Win,2:18,3670,0,0,Rune,5*,12920,Will,45.01,1,Rare,ATK +15,CRI Rate 5%,HP 6%,ATK 4%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 14:01,Necropolis B10,Win,2:28,4134,0,0,Symbol of Chaos x12,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 14:04,Necropolis B10,Win,2:12,3697,0,1,Rune,5*,11560,Rage,38.98,6,Rare,DEF +15,,CRI Dmg 4%,CRI Rate 4%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 14:10,Necropolis B10,Win,2:12,3780,0,2,Rune,5*,12920,Will,40.29,1,Rare,ATK +15,SPD +3,HP +158,Accuracy 4%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 14:49,Faimon Volcano Hell - 1,Win,0:49,1608,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Mushroom (Water),Slime (Fire),Sandman (Wind),,
2017-10-12 14:50,Faimon Volcano Hell - 1,Win,0:49,2038,0,1,Solid Rock x2,,,,,,,,,,,,,Mushroom (Water),Slime (Fire),Sandman (Wind),,
2017-10-12 14:51,Faimon Volcano Hell - 1,Win,0:21,1406,1,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Mushroom (Water),Slime (Fire),Sandman (Wind),,
2017-10-12 14:54,Faimon Volcano Hell - 1,Win,0:41,1220,0,2,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Mushroom (Water),Slime (Fire),Sandman (Wind),,
2017-10-12 14:55,Faimon Volcano Hell - 1,Win,0:50,1893,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Mushroom (Water),Slime (Fire),Sandman (Wind),,
2017-10-12 14:56,Faimon Volcano Hell - 1,Win,0:36,1169,0,0,Hellhound (Fire) 2,,,,,,,,,,,,,Mushroom (Water),Slime (Fire),Sandman (Wind),,
2017-10-12 14:57,Faimon Volcano Hell - 1,Win,0:27,1157,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Horned Frog (Fire),Forest Keeper (Water),Mushroom (Wind),,
2017-10-12 14:59,Faimon Volcano Hell - 1,Lost,0:58,558,0,1,,,,,,,,,,,,,,Horned Frog (Fire),Forest Keeper (Water),Mushroom (Wind),,
2017-10-12 15:00,Faimon Volcano Hell - 1,Win,0:41,1933,0,1,Rune,4*,5673,Revenge,28.79,1,Magic,ATK +10,,Resistance 4%,,,,Horned Frog (Fire),Forest Keeper (Water),Mushroom (Wind),,
2017-10-12 15:02,Faimon Volcano Hell - 1,Win,0:52,2107,0,0,Solid Iron Ore x2,,,,,,,,,,,,,Horned Frog (Fire),Forest Keeper (Water),Mushroom (Wind),,
2017-10-12 15:03,Faimon Volcano Hell - 1,Win,0:52,781,0,3,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Horned Frog (Fire),Forest Keeper (Water),Mushroom (Wind),,
2017-10-12 15:04,Faimon Volcano Hell - 1,Win,0:50,1504,0,1,Rune,5*,9690,Revenge,30.13,1,Common,ATK +15,,,,,,Horned Frog (Fire),Forest Keeper (Water),Mushroom (Wind),,
2017-10-12 15:06,Faimon Volcano Hell - 1,Lost,0:57,1283,0,0,,,,,,,,,,,,,,Horned Frog (Fire),Forest Keeper (Water),Mushroom (Wind),,
2017-10-12 15:12,Necropolis B10,Win,1:48,3818,0,1,Rune,5*,12920,Will,44.42,1,Hero,ATK +15,,HP 7%,ATK 6%,Resistance 3%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:16,Necropolis B10,Win,2:10,3603,0,0,Rune,5*,13600,Nemesis,41.42,2,Rare,HP 8%,DEF 6%,HP +94,ATK +15,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:18,Necropolis B10,Win,2:21,4188,0,0,Rune,5*,12240,Destroy,41.65,4,Rare,DEF 8%,ATK +9,HP 4%,CRI Rate 5%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:21,Necropolis B10,Win,2:09,3567,0,2,Rune,5*,13600,Destroy,42.64,2,Rare,DEF 8%,CRI Dmg 4%,HP 6%,ATK +12,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:25,Necropolis B10,Win,2:16,3891,0,0,Rainbowmon 3,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:31,Necropolis B10,Win,2:15,3448,0,0,Rune Piece x9,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:39,Necropolis B10,Win,2:20,3732,0,1,Rune,5*,11305,Nemesis,39.36,1,Rare,ATK +15,,SPD +4,Accuracy 5%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:42,Necropolis B10,Win,2:29,3561,0,2,Mystical Scroll,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:44,Necropolis B10,Win,2:16,3675,0,0,Rune,5*,11560,Will,46.62,6,Hero,HP +270,,DEF +11,CRI Rate 4%,SPD +4,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:50,Necropolis B10,Win,2:24,3560,0,0,Symbol of Transcendance x5,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:52,Necropolis B10,Win,2:03,3567,0,0,Rune,5*,12240,Vampire,51.64,5,Hero,HP +270,SPD +5,CRI Dmg 3%,DEF +9,ATK 7%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 15:59,Necropolis B10,Win,1:46,4121,0,0,Symbol of Harmony x4,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:02,Necropolis B10,Win,2:17,3745,0,0,Rune,5*,10200,Rage,39.96,3,Rare,DEF +15,,Accuracy 4%,DEF 7%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:11,Necropolis B10,Lost,4:03,1038,0,0,,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:13,Necropolis B10,Win,2:01,3625,0,0,Symbol of Chaos x8,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:16,Necropolis B10,Win,2:09,4207,0,3,Rune,5*,10710,Destroy,37.48,4,Rare,HP 8%,,Accuracy 4%,ATK +14,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:19,Necropolis B10,Win,1:50,4128,0,0,Rune,5*,17765,Rage,51.31,1,Legendary,ATK +15,,ATK 7%,HP 4%,CRI Dmg 5%,Resistance 7%,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:29,Necropolis B10,Win,1:54,3548,0,0,Symbol of Transcendance x4,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:32,Necropolis B10,Win,2:09,3915,0,0,Rune,6*,19020,Destroy,51.53,3,Rare,DEF +22,CRI Rate 4%,HP +252,HP 7%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:35,Necropolis B10,Win,1:56,3827,0,1,Rune,5*,12240,Vampire,47.69,4,Rare,ATK +15,DEF 7%,CRI Rate 5%,Resistance 6%,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:38,Necropolis B10,Win,2:24,4046,0,0,Symbol of Harmony x5,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:41,Necropolis B10,Win,2:31,4193,0,1,Summoning Stones x3,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:43,Necropolis B10,Win,1:59,3620,0,0,Rune,5*,13600,Destroy,41.29,2,Hero,DEF 8%,,ATK 7%,Accuracy 4%,HP +134,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:46,Necropolis B10,Win,1:56,3971,0,0,Rune,5*,11900,Nemesis,39.95,2,Rare,SPD +5,,ATK +9,DEF +10,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:49,Necropolis B10,Win,2:26,3257,0,0,Rune,5*,11560,Vampire,42.23,6,Hero,DEF 8%,,CRI Dmg 5%,DEF +8,Resistance 6%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-12 16:53,Necropolis B10,Win,2:00,4066,0,0,Mystical Scroll,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-16 10:11,Unknown,Win,0:51,1450,0,1,Rune,4*,5236,Will,25.22,1,Common,ATK +10,,,,,,Mushroom (Wind),Sandman (Fire),Forest Keeper (Fire),,
2017-10-16 10:12,Aiden Forest Hell - 1,Win,1:28,1803,0,0,Rainbowmon 2,,,,,,,,,,,,,Mushroom (Wind),Sandman (Fire),Forest Keeper (Fire),,
2017-10-16 10:13,Aiden Forest Hell - 1,Win,0:30,1652,0,0,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Mushroom (Wind),Sandman (Fire),Forest Keeper (Fire),,
2017-10-16 10:14,Aiden Forest Hell - 1,Win,0:33,2669,0,2,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Mimick (Wind),Slime (Water),Sandman (Water),,
2017-10-16 10:16,Aiden Forest Hell - 1,Win,0:34,1950,1,0,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Mimick (Wind),Slime (Water),Sandman (Water),,
2017-10-16 10:17,Aiden Forest Hell - 1,Lost,0:45,1572,0,0,,,,,,,,,,,,,,Mimick (Wind),Slime (Water),Sandman (Water),,
2017-10-16 10:18,Aiden Forest Hell - 1,Win,0:38,1427,0,4,Forest Keeper (Water) 2,,,,,,,,,,,,,Mimick (Wind),Slime (Water),Sandman (Water),,
2017-10-16 10:21,Aiden Forest Hell - 1,Win,0:39,2444,0,1,Rune,5*,9690,Will,30.13,1,Common,ATK +15,,,,,,Mimick (Wind),Mimick (Wind),Sandman (Water),,
2017-10-16 10:22,Aiden Forest Hell - 1,Win,0:38,960,0,0,Rune,5*,9690,Will,30.13,1,Common,ATK +15,,,,,,Mimick (Wind),Mimick (Wind),Sandman (Water),,
2017-10-16 10:23,Aiden Forest Hell - 1,Win,0:41,1236,0,1,Rune,4*,5236,Will,25.22,1,Common,ATK +10,,,,,,Lushen,Mimick (Wind),Mimick (Wind),Sandman (Water),
2017-10-16 10:25,Aiden Forest Hell - 1,Win,0:41,1394,0,0,Thick Cloth x3,,,,,,,,,,,,,Lushen,Mimick (Wind),Mimick (Wind),Sandman (Water),
2017-10-16 10:27,Aiden Forest Hell - 1,Win,0:35,1044,0,1,Rune,3*,3427,Will,21.95,1,Common,ATK +7,SPD +1,,,,,Lushen,Mimick (Wind),Garuda (Wind),Sandman (Water),
2017-10-16 10:28,Aiden Forest Hell - 1,Win,0:35,1426,0,0,Rune,5*,9690,Will,30.13,1,Common,ATK +15,,,,,,Lushen,Mimick (Wind),Garuda (Wind),Sandman (Water),
2017-10-16 10:30,Aiden Forest Hell - 1,Win,0:42,1294,0,1,Rune,4*,5236,Will,25.22,1,Common,ATK +10,,,,,,Lushen,Mimick (Wind),Garuda (Wind),Sandman (Water),
2017-10-16 10:31,Aiden Forest Hell - 1,Win,0:50,1227,0,0,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Lushen,Mimick (Wind),Garuda (Wind),Sandman (Water),
2017-10-16 10:36,Aiden Forest Hell - 1,Win,0:39,1186,0,2,Rune,3*,3182,Will,23.82,1,Magic,ATK +7,,CRI Dmg 3%,,,,Lushen,Mimick (Wind),Garuda (Wind),Sandman (Water),
2017-10-16 10:38,Aiden Forest Hell - 1,Win,0:40,1696,0,0,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Lushen,Ghost (Water),Garuda (Wind),Imp (Water),
2017-10-16 10:38,Aiden Forest Hell - 1,Win,0:36,2122,0,0,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Lushen,Ghost (Water),Garuda (Wind),Imp (Water),
2017-10-16 10:39,Aiden Forest Hell - 1,Win,0:36,1616,0,0,Rune,4*,5673,Will,29.69,1,Magic,ATK +10,,HP 5%,,,,Lushen,Ghost (Water),Garuda (Wind),Imp (Water),
2017-10-16 10:40,Aiden Forest Hell - 1,Win,0:51,1193,0,1,Rune,4*,5236,Will,25.22,1,Common,ATK +10,,,,,,Lushen,Ghost (Water),Garuda (Wind),Imp (Water),
2017-10-16 10:42,Aiden Forest Hell - 1,Win,0:37,1573,0,2,Rune,5*,11305,Will,36.09,1,Common,ATK +15,CRI Rate 5%,,,,,Lushen,Ghost (Water),Garuda (Wind),Imp (Water),
2017-10-16 10:43,Aiden Forest Hell - 1,Win,0:37,853,0,1,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Lushen,Ghost (Water),Low Elemental (Water),Imp (Water),
2017-10-16 10:44,Aiden Forest Hell - 1,Win,0:42,2421,0,2,Rune,4*,6109,Will,30.58,1,Common,ATK +10,ATK 6%,,,,,Lushen,Ghost (Water),Low Elemental (Water),Imp (Water),
2017-10-16 10:44,Aiden Forest Hell - 1,Win,0:35,1723,0,2,Rune,4*,6109,Will,27.90,1,Common,ATK +10,Accuracy 3%,,,,,Lushen,Ghost (Water),Low Elemental (Water),Imp (Water),
2017-10-16 10:45,Aiden Forest Hell - 1,Win,0:42,1280,1,1,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Lushen,Ghost (Water),Low Elemental (Water),Imp (Water),
2017-10-16 10:46,Aiden Forest Hell - 1,Win,0:33,1455,1,0,Rune,5*,11305,Will,34.60,1,Common,ATK +15,Accuracy 5%,,,,,Lushen,Ghost (Water),Low Elemental (Water),Imp (Water),
2017-10-16 11:00,Aiden Forest Hell - 1,Win,1:02,1764,0,1,Rune,4*,5236,Will,25.22,1,Common,ATK +10,,,,,,Lagmaron,Low Elemental (Water),,,
2017-10-16 11:02,Aiden Forest Hell - 1,Win,1:04,1592,0,1,Rune,4*,5236,Will,25.22,1,Common,ATK +10,,,,,,Lagmaron,Low Elemental (Water),,,
2017-10-16 11:06,Aiden Forest Hell - 1,Win,1:02,1157,0,0,Rune,3*,3427,Will,23.44,1,Common,ATK +7,ATK 3%,,,,,Lagmaron,Low Elemental (Water),,,
2017-10-16 11:12,Aiden Forest Hell - 1,Win,1:14,1512,0,2,Rune,3*,2937,Will,20.76,1,Common,ATK +7,,,,,,Lagmaron,Vagabond (Wind),Ghost (Wind),Mushroom (Fire),
2017-10-16 16:09,"Giant's Keep B10",Win,1:14,4053,0,0,Rune,5*,12240,Despair,48.34,5,Rare,HP +270,DEF 4%,HP 7%,ATK +15,,,Lushen,Galleon,Taor,Hwa,Lagmaron
2017-10-16 16:10,Hall of Magic B10,Win,0:37,2536,0,0,Essence of Magic(Mid) x1,,,,,,,,,,,,,Perna,Galleon,Taor,Xiao Lin,Sigmarus
2017-10-16 16:12,Hall of Dark B10,Win,1:24,2512,0,2,Essence of Dark(Mid) x1,,,,,,,,,,,,,Lushen,Verdehile,Xiao Lin,Fuco,Seara
2017-10-16 16:15,Necropolis B10,Win,2:23,3590,0,1,Rune,5*,13770,Will,43.51,4,Hero,CRI Rate 5%,HP +140,SPD +4,DEF +10,ATK +10,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-16 16:18,Necropolis B10,Win,2:13,3800,0,0,Summoning Stones x3,,,,,,,,,,,,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-16 16:22,Necropolis B10,Win,3:05,3432,0,2,Rune,5*,11475,Will,50.61,3,Hero,DEF +15,Accuracy 6%,HP 6%,CRI Rate 5%,HP +200,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-16 16:24,Necropolis B10,Win,2:00,3962,0,2,Rune,6*,21397,Destroy,62.20,3,Hero,DEF +22,HP 8%,SPD +6,CRI Rate 5%,Resistance 7%,,Shihwa,Colleen,Fuco,Rigel,Xiao Lin
2017-10-25 10:11,Faimon Volcano Hell - 1,Win,1:45,1814,0,2,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Groggo,,,,
2017-10-25 10:11,Faimon Volcano Hell - 1,Win,0:26,1997,0,2,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Groggo,,,,
2017-10-25 10:13,Faimon Volcano Hell - 1,Win,0:49,2219,0,1,Rune,3*,3427,Revenge,22.54,1,Common,ATK +7,HP 2%,,,,,Groggo,,,,
2017-10-25 10:18,Faimon Volcano Hell - 1,Win,0:58,979,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Groggo,,,,
2017-10-25 10:20,Faimon Volcano Hell - 1,Win,0:29,1534,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Groggo,,,,
2017-10-25 10:23,Faimon Volcano Hell - 1,Win,0:47,1552,0,2,Rune,5*,9690,Revenge,30.13,1,Common,ATK +15,,,,,,Groggo,,,,
2017-10-25 10:27,Faimon Volcano Hell - 1,Win,0:27,1399,0,1,Rune,5*,9690,Revenge,30.13,1,Common,ATK +15,,,,,,Groggo,,,,
2017-10-25 10:45,Faimon Volcano Hell - 1,Win,0:37,1844,0,1,Rune,3*,3427,Revenge,23.44,1,Common,ATK +7,Accuracy 3%,,,,,Groggo,,,,
2017-10-25 10:47,Faimon Volcano Hell - 1,Win,0:33,1704,0,1,Solid Iron Ore x2,,,,,,,,,,,,,Groggo,,,,
2017-10-25 10:48,Faimon Volcano Hell - 1,Win,0:42,1419,0,1,Solid Rock x4,,,,,,,,,,,,,Groggo,,,,
2017-10-25 10:49,Faimon Volcano Hell - 1,Win,0:55,1427,0,1,Rune,4*,5673,Revenge,28.06,1,Magic,ATK +10,,HP +149,,,,Groggo,,,,
2017-10-25 10:50,Faimon Volcano Hell - 1,Win,0:50,1758,0,4,Rune,3*,3427,Revenge,23.44,1,Common,ATK +7,Accuracy 3%,,,,,Groggo,,,,
2017-10-25 10:52,Faimon Volcano Hell - 1,Win,0:48,1808,0,0,Rune,4*,5673,Revenge,29.99,1,Magic,ATK +10,,CRI Rate 4%,,,,Groggo,,,,
2017-10-25 10:53,Faimon Volcano Hell - 1,Win,1:20,1483,0,0,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Groggo,,,,
2017-10-25 10:55,Faimon Volcano Hell - 1,Win,1:03,1349,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Groggo,,,,
2017-10-25 10:56,Faimon Volcano Hell - 1,Win,0:53,1657,0,0,Rune,3*,3427,Revenge,24.84,1,Common,ATK +7,CRI Dmg 4%,,,,,Groggo,,,,
2017-10-25 10:58,Faimon Volcano Hell - 1,Win,0:53,1558,0,1,Rainbowmon 2,,,,,,,,,,,,,Groggo,,,,
2017-10-25 10:59,Faimon Volcano Hell - 1,Win,0:34,1873,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Groggo,,,,
2017-10-25 11:01,Faimon Volcano Hell - 1,Win,0:35,1713,1,2,Rune,4*,6109,Revenge,27.26,1,Common,ATK +10,CRI Dmg 2%,,,,,Groggo,,,,
2017-10-25 11:03,Faimon Volcano Hell - 1,Win,0:40,1755,0,0,Solid Iron Ore x2,,,,,,,,,,,,,Groggo,,,,
2017-10-25 11:04,Faimon Volcano Hell - 1,Win,0:33,1401,0,0,Rune,4*,5673,Revenge,30.33,1,Magic,ATK +10,,CRI Dmg 5%,,,,Groggo,,,,
2017-10-25 11:06,Faimon Volcano Hell - 1,Win,0:38,1561,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Groggo,,,,
2017-10-25 11:08,Faimon Volcano Hell - 1,Win,0:31,1190,0,1,Solid Rock x4,,,,,,,,,,,,,Groggo,,,,
2017-10-25 11:09,Faimon Volcano Hell - 1,Win,0:51,1159,0,0,Rainbowmon 2,,,,,,,,,,,,,Groggo,,,,
